track_id	name	artist	spotify_preview_url	spotify_id	tags	genre	year_x	duration_ms	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	time_signature	title	tag	year_y	views	features	lyrics	id	language_cld3	language_ft	language
TRYWXBI128F930277A	Hilf mir	Rammstein	https://p.scdn.co/mp3-preview/e0c10fd0f17791f25f091d9c9e8dd76657c575ae?cid=774b29d4f13844c495f206cafdad9c86	029agsCEk5YlHcaWULcaAU	metal, hard_rock, heavy_metal, industrial, german		2005	283840	0.545	0.702	4	-5.111	1	0.0387	0.000164	0.00249	0.109	0.203	108.005	4	Hilf mir	rock	2005	11753	{}	"[Verse 1]
Ich war ganz allein zu Haus
Die Eltern waren beide aus
Da sah ich plötzlich vor mir stehen
Ein Schächtelchen nett anzusehen
Ei sprach ich wie schön und fein
Das muss ein trefflich Spielzeug sein
Ich zünde mir ein Hölzchen an
Wie's oft die Mutter hat getan

[Pre-Chorus]
Immer wenn ich einsam bin
Zieht es mich zum Feuer hin
Warum ist die Sonne rund
Warum werd ich nicht gesund

[Verse 2]
Es greift nach mir ich wehr mich nicht
Springt mir mit Krallen ins Gesicht
Es beißt sich fest es schmerzt mich sehr
Ich spring im Zimmer hin und her
Oh weh die Flamme fäßt das Kleid
Die Jacke brennt es leuchtet weit
Es brennt die Hand es brennt das Haar
Ich brenn am ganzen Leib sogar
Immer wenn ich einsam bin
Zieht es mich zum Feuer hin
Warum ist die Sonne rund
Warum werd ich nicht gesund -

Das Feuer liebt mich
Hilf mir
Hilf mir
Das Feuer liebt mich nicht -
Das Feuer liebt mich
Hilf mir
Hilf mir
Das Feuer liebt mich nicht -
Das Feuer liebt mich
Hilf mir
Hilf mir
Das Feuer liebt mich nicht -
Das Feuer liebt mich
Hilf mir
Hilf mir
Das Feuer liebt mich nicht -
Das Feuer liebt mich

Ich bin verbrannt mit Haut und Haar
Verbrannt ist alles ganz und gar
Aus der Asche ganz allein
Steig ich auf zum Sonnenschein
Das Feuer liebt mich
Das Feuer liebt mich
Das Feuer liebt mich
Das Feuer liebt mich, ja

Das Feuer liebt mich
Das Feuer liebt mich nicht
Das Feuer liebt mich
Das Feuer liebt mich nicht
Das Feuer liebt mich
Das Feuer liebt mich nicht
Das Feuer liebt mich
Das Feuer liebt mich nicht

Hilf mir
Hilf mir
Hilf mir
Hilf mir"	70856	de	de	de
TRHORCA128F92D74C5	Widars Hallen	Equilibrium	https://p.scdn.co/mp3-preview/0dea140c50349a2f59ad63efefebe73d26e9e935?cid=774b29d4f13844c495f206cafdad9c86	0UgZkT6T7ASCgJMy5oJZYD	german		2008	496893	0.111	0.922	11	-4.363	0	0.062	0.000164	0.379	0.309	0.188	169.945	4	Widars Hallen	pop	2005	254	{}	"Weit hinter den Bergen
Dort liegt Widars Reich
Die endlosen Wälder
Der heilige Hain!
Weit hinter den Bergen
Dort weiß ich zu sehen
Die Wächter des Waldes
Vor Widars Hallen stehen!

Alt und mächtig ihre Arme
Ausgebreitet unterm Himmel
Streben sie der Sonn entgegen
Hüten sie die stillen Haine!
So wachen sie seit
Tausend Jahren über iher Brüder
Hier werden sie vergehn
Im Schoße ihrer Ahn!

Nun kämpfen sie die Schlacht
Gegen ein Feld so kahl
Sie fallen anheim den Flammen
Zerfallen zur Asch so fahl...
Weit hinter den Bergen
Dort liegt Widars Reich
Die endlosen Wälder
Der heilige Hain!
Weit hinter den Bergen
Dort weiß ich zu sehn
Die Wächter des Waldes
In Flammen stehen!

Flammen, o Flammen
Sie schlagen den Hain
Fressen sich tiefer und tiefer hinein
Stürzen die Pfeiler
Der heiligen Hall
Widar, o Widar
Dein Reich kommt zu Fall!

Ein letzter Riese, er blieb von Widars Reich
Zu alt und müde sinkt er hernieder

...was blieb von Widars Hallen?
Zerfallen nun im Lauf der Zeit!
So sind all sie gefallen
Zerfallen zur Asche so grau und weich...

Still zieht er nun durch die toten Hallen
Die so voll von Leben waren
Eine Träne auf der Wange
Rinnt ihm auf das Grab
Und so legt die Sonn sich nieder
Verlässt das Feld der Schlacht
Die Träne rinnt tief und tiefer
In eisengrauer Nacht
Weit hinter den Bergen
Dort liegt Widars Reich
Ein einziger Spross
Verletzlich und klein!
Weit hinter den Bergen
Dort weiß ich zu sehen
Die Wächter des Waldes
Im Mondlicht stehen!

Weit hinter den Bergen
Dort liegt Widars Reich
Die endlosen Wälder
Der heilige Hain!
Weit hinter den Bergen
Dort werde ich sehen
Auf ewig die Wächter
Vor grünen Hallen stehen!"	950600	de	de	de
TRRGPSF128F92D92AA	Mein Herz brennt	Rammstein	https://p.scdn.co/mp3-preview/47f98bfb64a86938021e22f9103b228c9e98c6b7?cid=774b29d4f13844c495f206cafdad9c86	1GFrE4xHp1j1BvXN7SoH4R	rock, metal, industrial, german		2011	279960	0.529	0.722	2	-6.709	0	0.0292	0.00393	0.107	0.212	0.138	83.033	4	Mein Herz brennt	rock	2001	144997	{}	"[Songtext zu „Mein Herz brennt“]

[Intro]
Nun, liebe Kinder, gebt fein Acht
Ich bin die Stimme aus dem Kissen
Ich hab' euch etwas mitgebracht
Hab' es aus meiner Brust gerissen
Mit diesem Herz hab' ich die Macht
Die Augenlider zu erpressen
Ich singe bis der Tag erwacht
Ein heller Schein am Firmament

[Refrain]
Mein Herz brennt!

[Strophe 1]
Sie kommen zu euch in der Nacht
Dämonen, Geister, schwarze Feen
Sie kriechen aus dem Kellerschacht
Und werden unter euer Bettzeug sehen
[Pre-Refrain]
Nun, liebe Kinder, gebt fein acht
Ich bin die Stimme aus dem Kissen
Ich hab' euch etwas mitgebracht
Ein heller Schein am Firmament

[Refrain]
Mein Herz brennt!
Mein Herz brennt!

[Strophe 2]
Sie kommen zu euch in der Nacht
Und stehlen eure kleinen, heißen Tränen
Sie warten bis der Mond erwacht
Und drücken sie in meine kalten Venen

[Pre-Refrain]
Nun liebe Kinder gebt fein acht
Ich bin die Stimme aus dem Kissen
Ich singe bis der Tag erwacht
Ein heller Schein am Firmament

[Refrain]
Mein Herz brennt!
Mein Herz brennt!
Mein Herz brennt!
Mein Herz brennt!
[Strophe 3]
Mit diesem Herz hab' ich die Macht
Die Augenlider zu erpressen
Ich singe bis der Tag erwacht
Ein heller Schein am Firmament

[Instrumental Bridge]

[Refrain]
Mein Herz brennt!
Mein Herz brennt!
Mein Herz brennt! (Mein Herz)
Mein Herz brennt!
(Mein Herz brennt!)
(Mein Herz brennt!)"	64573	de	de	de
TRRJVVJ12903CECF5E	Hildegard	Frittenbude	https://p.scdn.co/mp3-preview/2fd4dd004982a244c7e5eaccd0f4a3249834a52a?cid=774b29d4f13844c495f206cafdad9c86	0bGCwyJ7HGoP5eSIcFExAc	electronic, german, electro		2008	194986	0.583	0.611	11	-6.52	1	0.0915	0.024	4.21e-05	0.171	0.581	127.94	4	Hildegard	rock	2008	1130	{}	"[Chorus]
Für mich soll's heute Acid regnen
Mir soll'n sämtliche Wunder begegnen
Die Welt sollte sich bunter gestalten
Und ihre Farben nicht für sich behalten

Für mich

[Chorus]
Für mich soll's heute Acid regnen
Mir soll'n sämtliche Wunder begegnen
Die Welt sollte sich bunter gestalten
Und ihre Farben nicht für sich behalten

Acid, Acid, Acid
Acid, Acid, Acid

[Chorus]
Für mich soll's heute Acid regnen
Mir soll'n sämtliche Wunder begegnen
Die Welt sollte sich bunter gestalten
Und ihre Farben nicht für sich behalten"	599441	de	de	de
TRNFOJL12903CDBCE3	Gothic Erotic	Umbra Et Imago	https://p.scdn.co/mp3-preview/05e68cd8f8f6c227e08ae8df75e0f5df94ab598d?cid=774b29d4f13844c495f206cafdad9c86	0ev8iby0kZZR6oaVi1j894	gothic		2005	679746	0.448	0.826	10	-7.648	1	0.0509	0.0732	0.407	0.144	0.101	127.511	4	Gothic Erotic	pop	1993	475	{}	"Der Mond der klaren Nacht
Konturen an das Gewölbe malt
Zwei Körper ergeben sich der lüster'n Macht
Das Blut pulsiert, uns ist fürwahr nicht kalt

Deine Hände über glatte Leder gleiten
Warme Haut lässt deine Augen weiten
Meine Hand dich grob vom Stoff befreit
Deine Brüste zittern, jetzt ist die Zeit
Deine Augen stumm, ohne Furcht erfleh'n
Dein Körper lockt, es wird gescheh'n
Dein Mund, meine Haut jetzt berührt
Die Spur deiner Zunge zu meinen Lenden führt
Die Zeit, die Tat, uns langsam zu Tieren macht
Seltene Schreie gellen durch die klare Nacht
Die Zeichen deines Körpers von meiner Liebe zeugen
Die Narben, unsres Triebes Ziel, sind nicht zu leugnen
Deine Nägel graben sich in mein Fleisch jetzt ein
Das heiße Blut meiner Wunden ist jetzt dein
Mein Honig lässt deine Lippen glänzen
Tropft auf deine Brüste, rinnt herab, kennt keine Grenzen
Fließt über weiche Haut, sammelt sich in deinem Schoß
Die Ruine lebt, die Erde bebt, die Lust ist groß
Wie Wölfe wollen wir uns begatten
Sex regiert, ohne Sünde, ohne Schatten
Der Trieb trägt uns durch Raum und Zeit
Unsere Seele hat den Körper jetzt befreit

Der Ort der Folter ist uns Genuss
Bitte seid nicht böse
Wo vor Zeiten einst der Tod regierte, lecke ich deine heißen - Lippen
Der Ort der Folter ist uns Genuss
Bitte seid nicht böse
Wo vor Zeiten einst der Tod regierte, lecke ich deine feuchte, heiße, enge - Möse
Bitte seid nicht böse
Bitte seid nicht böse
Ich liebe sie nunmal
Ich küsse sie, ich trinke sie, ich lecke sie, ich liebe sie, ich liebe sie
Ich liebe deine feuchte, enge Möse
Bitte seid nicht böse
Ich liebe deine Möse
Bitte seid nicht böse
Ich liebe sie nunmal
Deine feuchte, heiße, enge Möse
Du Wonne meiner Lust
Du Quell meiner Leidenschaft
Du Brunnen meiner Lust
Du Brunnen meiner Wollust
Du Brunnen meiner Lust"	1299508	de	de	de
TRGWUHT128F4214AC6	Pferdesegen	In Extremo	https://p.scdn.co/mp3-preview/4f7275a6df64fd6a8ffcde09ee11094f4cda3282?cid=774b29d4f13844c495f206cafdad9c86	2pbMCqgueoqLF8PBzh2K6M	german	Rock	2003	170893	0.448	0.96	9	-3.457	1	0.0427	0.000118	0.0153	0.292	0.822	165.99	3	Pferdesegen	pop	2003	84	{}	"Fonna demo velle in diz tulli
Gang ût, nesso, mit nigun nessiklînon
Ût fana themo margę an that bên
Ût fan themo bêne an that flêsg
Ût fan themo flêsgke an thia hûd
Ût fan thera hûd an thesa strâla...

Gang uz, Nesso, mit niun nessinchilinon
Uz fonna demo marge in deo adra
Vonna den adrun in daz fleisk
Fonna demu fleiske in daz fel...

[german translation]
Kriech heraus
Wurm, mit neun anderen Wrmern
Aus dem Mark in die Adern
Von den Adern in das Fleisch Von dem Fleisch in die Haut
Aus der Haut in die Hufsohle
Kriech heraus, Wurm
Mit neun anderen Wrmchen
Aus dem Mark in die Knochen
Von den Knochen in das Fleisch
Von dem Fleisch in die Haut
Aus der Haut auf diesen Pfeil
Damit man dich fortschieen kann"	1387914	de	de	de
TRLPTMK128F9354C33	Ende	Laibach	https://p.scdn.co/mp3-preview/b27ac269108180c005cefa1ecef86394f6c1db2e?cid=774b29d4f13844c495f206cafdad9c86	0G9uf6j0vhxy1pjz4VzU1v	industrial, dark_ambient		2003	225173	0.718	0.941	6	-9.196	0	0.117	0.0397	0.562	0.114	0.22	127.007	4	Ende	pop	2003	340	{}	"Sind sie bereit
Unter der sonne
Sind sie bereit
Unter dem mond
Das zeitgericht
Es wird vergehen
Der preis ist hoch
Und die musik ist tot


Sind sie bereit
Unter der sonne
Sind sie bereit
Unter dem mond
Das zeitgericht
Es wird vergehen
Die farbe ist dunkel
Im licht des todes"	1005624	de	de	de
TRUZLCX128F92D9E01	Mein rasend Herz	In Extremo	https://p.scdn.co/mp3-preview/96d8fae2fc85d59880b2eca47fd1d2e3dd60e24b?cid=774b29d4f13844c495f206cafdad9c86	13Dx8ECfX8b9WGXdKBi6Es	metal, folk		2006	264346	0.439	0.97	11	-3.521	0	0.156	0.00258	5.12e-06	0.974	0.243	90.097	4	Mein rasend Herz	pop	2015	83	{}	"Die Saat der Liebe
Gebar das reine Kind
Mit dem Pulsschlag
Mein Herz zu rasen beginnt
Mit meinesgleichen
Ersehnte ich den Tanz
Nach Sternen greifend
Missachtend deren Glanz
... Mein rasend Herz zur Faust geballt
Wird euch den Raubzug befehlen
Die klare Stimme zum Himmel schallt
Dem Schicksal das Glück zu stehlen
Mein rasend Herz
Mein rasend Herz...
Ein altes Weib mir Lichter zeigt
Die ich schon immer haben wollt'
Beim Sturm des weißen Gipfels
Hab ich mein Kindsein gezeugt
Auf Knien den Wind ich anbete
Dass der Zauber nie verweht
Wenn betäubt daneben trete
Die Visionen in Erfüllung gehen
... Mein rasend Herz...
... Mein rasend Herz..."	1150528	de	de	de
TRYGQOI128F4246B44	Sauflied	Black Messiah	https://p.scdn.co/mp3-preview/fdc31dc7b14b332076d4daca2fa602967e10c8ba?cid=774b29d4f13844c495f206cafdad9c86	0isHkTSvZSONFyLbUad3Wp		Metal	2006	253933	0.586	0.952	9	-4.293	0	0.0448	0.104	0.0	0.302	0.357	111.015	3	Sauflied	pop	2006	540	{}	"Wir kommen von draußen, aus siegreicher Schlacht
Wir haben gekämpft in eisiger Nacht
Jetzt wollen wir feiern, so rollt rein ein Faß
Und singen und trinken, ohn' Unterlaß

Ich trink' auf die Freundschaft, auf Liebe und Krieg
Ich trinke auf Odin und auf den Sieg
Auf alle Gefallenen dort in Valhall
Auf Frau und auf Kind und auf das Vieh im Stall

Oh Brüder wir feiern bis zum Morgengrauen
Mit Wein und mit Bier, mit Met und mit Frauen
Heut' will ich vergessen des Lebens Leid
So lasset uns saufen, es ist an der Zeit

Komm holde Maid, und schenk noch mal ein
Und fülle den Becher mit süßem Wein
Ich werde Dir zeigen wozu so ein Mann
Wie ich, des Nachts, imstande sein kann

Und wenn ich an Morgen, nach solch einer Nacht
Mit brummendem Schädel bin aufgewacht
So werde ich dann meine Taten beschauen
Fünf Kinder gezeugt und acht Männer verhauen"	1073877	de	de	de
TRAJPQO128F92F3D4B	Nacht	Kettcar	https://p.scdn.co/mp3-preview/ce8ad3cf03ef82b32957bbb7f94ff4228e56b5ae?cid=774b29d4f13844c495f206cafdad9c86	3bJjhpMiTuXSTqinMcEjTB	indie, german		2005	323400	0.489	0.325	5	-9.332	1	0.0285	0.0711	0.0337	0.104	0.176	145.977	3	Nacht	rock	2005	436	{}	"[Strophe I:]
Die Stufen, die Haustür, der Flur
Mein Herz schlägt im Dunkeln
Und ich
Lass hinter mir
Die letzten paar Meter gerannt
Gerannt, um zu sehen wo du bist
Gerannt, um zu fühlen wie es ist
Hier bei dir

[Pre-Chorus:]
Meine welt aufgehoben und ich
Kann die Welt in 3 Wörtern erklären
Wenn ich denn müsste
Dort hinten wird's hell

[Chorus:]
Und schwarz wird zu grau wird zu rot wird zu licht
Und benommen, verschwommen erkennen was man will
Meine welt aufgehoben, meine welt in 3 wörtern erklärt
[Strophe II:]
Und alles was ich brauche heut Nacht
Eigentlich nicht viel
Nur einen Platz
Von dem aus ich
Deinen schlaf beobachten kann
Das ist eigentlich nicht viel
Alles ...

[Pre-Chorus]

[Chorus:]"	607654	de	de	de
TRHTRMA128F9305C88	Rammlied	Rammstein	https://p.scdn.co/mp3-preview/487a6c9f9cd9de7a16f074a4eddbe528ac8af467?cid=774b29d4f13844c495f206cafdad9c86	1jBL8PB3CqDYjR0luCpX00	metal, heavy_metal, industrial, german	Rock	2009	318666	0.507	0.944	0	-4.35	0	0.0577	0.000486	0.521	0.0733	0.0689	104.967	4	Rammlied	rock	2009	21989	{}	"[Songtext zu „Rammlied“]

[Intro]
Wer wartet mit Besonnenheit
Der Wird belohnt zur rechten Zeit
Nun das Warten hat ein Ende
Leiht euer Ohr einer Legende

[Refrain]
Rammstein
Rammstein

[Strophe 1]
Manche führen, manche folgen
Herz und Seele, Hand in Hand (Hand In Hand)
Vorwärts, Vorwärts, bleibt nicht stehen
Sinn und Form bekommt verstand (komm verstand)
Wenn die Freude traurig macht
Keine Sterne in der Nacht (in der Nacht)
Bist du einsam und allein
Wir sind hier, schalte Ein
[Refrain]
Rammstein
Rammstein
Rammstein

[Strophe 2]
Manche führen, fanche folgen
Böse Miene gutes Spiel (gutes Spiel)
Fressen und gefressen werden
Wir nehmen wenig, geben viel (geben viel)
Wenn ihr keine Antwort wisst
Richtig ist, was richtig ist (richtig Ist)
Bist du traurig und allein
Wir sind zurück, schalte ein

[Refrain]
Rammstein
Rammstein
Rammstein
Rammstein

[Bridge]
Ein Weg, Ein Ziel, Ein Motiv (Rammstein)
Eine Richtung, Ein Gefühl, aus Fleisch und Blut, ein Kollektiv
Wer wartet mit Besonnenheit
Der Wird belohnt zur rechten Zeit
Nun das Warten hat ein Ende
Leiht euer Ohr einer Legende
[Refrain]
Rammstein
Rammstein
Rammstein
Rammstein"	68618	de	de	de
TRBYJKP128F4295743	Geboren	Die Fantastischen Vier	https://p.scdn.co/mp3-preview/7ca70f1d4995cfd947a6d8ccf93bd26a50a71b97?cid=774b29d4f13844c495f206cafdad9c86	0BLTAskP5ZvpjiC3nWKO69	german, hip_hop	Rap	2005	228346	0.794	0.839	7	-5.384	1	0.0354	0.129	0.000152	0.0747	0.956	106.753	4	Geboren	rap	2004	1034	{}	"[Strophe I:]
Du wirst geboren - da ist das Licht
Dein erster Tag - versau das nicht
Dein letzter Tag - du hast's versaut
Und Du wirst Geboren
Und das weißt Du auch

Und Du wirst Geboren
Was machste draus
Pflanzt 'nen Baum - baust'n Haus
Ziehst da Rein - schaust da Raus
Atmest ein und atmest aus

Und Du wirst geboren - blaues Blut
Abitur - nicht so gut
Dank Deinem Titel aber schick Gelebt
Dick geworden und nix bewegt

Und Du wirst geboren - kerngesund
Siehst zum Sterben keinen Grund
Deine Erben warten vergebens
Denn Du wirst geboren
Und Du bleibst am Leben
[Pre-Chorus:]
Wo gehen wir hin?
Wo kommen wir her?
Was ist der Sinn?
Ist da noch mehr?
Gibt's da'n Tunnel?
Ist da ein Licht?
Ey Mann, was fragste mich?
Ich weiß es nicht

[Chorus:]
Und ich atme
Atme, atme, atme
Ein
Und ich atme
Atme, atme, atme
Aus

[Strophe II:]
Und Du wirst geboren - Arschgesicht
Vater sagt: war ich nicht
Mutter sagt: Pech gehabt
Fechtet's an und rechnet ab

Und Du wirst geboren - Mittelstand
Zwanzig Jahre: Philly Blunt
Dreißig Jahre: Titelblatt
Vierzig Jahre: nippelst ab
Und Du wirst geboren - unter Wasser
Künstlerkind - Hundertwasser
Hängst in der Bude - Atemnot
Hängst im Louvre - nach dem Tod

Und Du wirst Geboren - Religion
Sohn vom Sohn vom Sohn vom Sohn
Sohn vom Sohn vom Sohn vom Sohn
Vom Sohn vom Sohn vom Sohn

[Chorus][x2]"	649349	de	de	de
TRVTXUM128F92E53E0	Spinner	Revolverheld	https://p.scdn.co/mp3-preview/c453155e041a388c9f7384bb01ac3408caa4fb8c?cid=774b29d4f13844c495f206cafdad9c86	0BMoiFW9koKn2RC4SwURro	rock, german		2010	194826	0.556	0.852	9	-3.853	1	0.0384	0.177	0.0	0.0951	0.386	76.962	4	Spinner	rock	2010	2132	{}	"[Strophe 1]
Er ist allein in seinem Zimmer
Steht vor dem Spiegel und singt seine Lieder
Sie hat Jahre lang geschrieben
An die Firmen ihrer Stadt, doch es kam nie was wieder
Er will eigentlich schon immer
Die ganze Welt bereisen, spart alles, was er hat
Sie spielt tausend kleine Rollen
Und will nach Hollywood, hat das alles hier so satt

[Pre-Refrain]
Lass dein altes Leben hinter dir
Und geh durch diese neue Tür

[Refrain]
Das geht raus an alle Spinner
Denn sie sind die Gewinner
Wir kennen keine Limits
Ab heute für immer
Das geht raus an alle Spinner
Weil alles ohne Sinn wär'
Ohne Spinner wie dich und mich
[Strophe 2]
Er is eigentlich Elvis Presley
Nur wieder geboren, die Leute werden schon sehn
Sie trägt die Teller schon seid Jahren
Und spart jeden Cent für ihr eigenes Café

[Pre-Refrain]
Lass dein altes Leben hinter dir
Und geh durch diese neue Tür

[Refrain]
Das geht raus an alle Spinner
Denn sie sind die Gewinner
Wir kennen keine Limits
Ab heute für immer
Das geht raus an alle Spinner
Weil alles ohne Sinn wär'
Ohne Spinner wie dich und mich

[Bridge]
Das geht raus an alle Spinner
Wir sind die Gewinner
Wir kennen keine Limits
Ab heute für immer
Das geht raus an alle Spinner
Weil alles ohne Sinn wär'
Ohne Spinner wie dich und mich
[Refrain]
Das geht raus an alle Spinner
Denn sie sind die Gewinner
Wir kennen keine Limits
Ab heute für immer
Das geht raus an alle Spinner
Weil alles ohne Sinn wär'
Ohne Spinner wie dich und mich

[Outro]
Spinner wie dich und mich

"	590150	de	de	de
TRXHFAD128F42352E1	Krieg	Deichkind	https://p.scdn.co/mp3-preview/59ff2225684e4748a14defcd9fb15c6de6b5bcdb?cid=774b29d4f13844c495f206cafdad9c86	4jogTQrBq2HH14DVDP9xMv	electronic, german, electro		2006	299213	0.863	0.713	10	-8.01	0	0.226	0.0664	0.527	0.0472	0.707	125.962	4	Krieg	rap	2006	264	{}	"[Strophe I:]
Wir agieren aus dem Untergrund seit 1970
Was wir tun ist streng verboten: Wir sind verfassungswidrig!
Ihr wollt uns was befehlen, doch ihr kommt damit nicht weiter!
Hier kommt unsere Antwort: Hörst du den Synthesizer?
(-sizer! -sizer! -sizer! -sizer! -sizer!)

[Chorus I:]
Wir ziehen in den Krieg!
Unsere Waffe ist Musik
Weil es in unseren Händen liegt
Diese Welt zu ver-
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
[Strophe II:]
Wir haben was dagegen, wir wollen das so nicht haben!
Aus Boxen und Verstärkern bauen wir uns Barrikaden
Musik ist unsere Waffe und wir die Attentäter
Aus dem Establishment machen wir Hackepeter!
(-peter! -peter! -peter! -peter! -peter!)

[Chorus I]

[Strophe III:]
Sprühet die Parolen an alle Wände in den Städten!
Enteignet die Konzerne, daraus bauen wir Diskotheken!
Herrschaft des Kompressors: Das Establishment muss weichen!
General MIDI, wir warten auf das Zeichen!

[Bridge:]
Wir ziehen in den Krieg!
Unsere Waffe ist Musik!
Mu-Mu-Mu-Musik!
Mu-Mu-Mu-Musik!

[Chorus II:]
Diese Welt...
(-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!
-ändern! -ändern! -ändern! -ändern!)
Mu-Mu-Mu-Musik!
(-dern! -dern! -dern! -dern!
-dern! -dern! -dern! -dern!
-dern! -dern! -dern! -dern!
-dern! -dern! -dern! -dern!
-dern! -dern! -dern! -dern!
-dern! -dern! -dern! -dern!)
Mu-Mu-Mu-Musik!"	644883	de	de	de
TRYJNMD128F424F984	Bleib geschmeidig	2raumwohnung	https://p.scdn.co/mp3-preview/d9bc0e1bc786c5fd3d8f22cfaf6605670a48cc55?cid=774b29d4f13844c495f206cafdad9c86	0ckyfTyRiyWKhEvEGR5dFo	electronic, pop, chillout, german, lounge	Pop	2001	295866	0.868	0.48	11	-5.49	0	0.0503	0.295	0.00994	0.159	0.9	115.996	4	Bleib geschmeidig	rock	2001	174	{}	"[Strophe 1]
Das Leben ist mal wieder hart
Und du sagst komm bleib weich
Nach jedem ziel wartet schon der neue Start
Und was heißt wirklich reich

[Pre-Refrain]
Apokalypse – auf die, ist kein verlass
Am Morgen stehen bei uns noch alle Häuser
Und leise wächst das Gras

[Refrain]
Bleib ganz geschmeidig
Bleib ganz geschmeidig, Baby

[Strophe 2]
Jetzt kommen wieder härtere Zeiten
Und du sagst, komm, bleib weich
Wir müssen kämpfen und um alles streiten
Und du sagst, wenn's nötig ist, mein schwarzer Hund, der beißt
[Pre-Refrain]
Apokalypse – auf die, ist kein verlass
Am Morgen stehen bei uns noch alle Häuser
Und leise wächst das Gras

[Refrain]
Bleib ganz geschmeidig
Bleib ganz geschmeidig, Baby
"	733345	de	de	de
TRSAYBS128F9308631	Dunkler Engel	Saltatio Mortis	https://p.scdn.co/mp3-preview/86c84cbbb5ade592fe8f77f1af9e91c72424d893?cid=774b29d4f13844c495f206cafdad9c86	0nLibgTMdmh4igFO6vVSXZ	german		2002	243880	0.52	0.923	2	-5.491	1	0.055	0.0858	0.0	0.0992	0.8	149.982	4	Dunkler Engel	pop	2002	113	{}	"Ich ziehe einsam meine Bahn
So wie ein Stern am Firmament
In meiner Seele lodert Wahn
Der wie ein Feuer in mir brennt

Du dunkler Engel in der Nacht
Was hast du aus mir gemacht
Ich kann dich nicht vergessen
Ich bin von dir besessen

Kein andres Weib mein Aug mehr sieht
Weil meiner Welt die Farbe fehlt
Keine dein Bild in mir besiegt
Du bist das Einzige was zählt

Jetzt endlich hab ich dich erkannt
Ist doch die Schönheit deine Zier
Und meine Seele ist verbrannt
Dein Leib ist meine ganze Gier

Ich lebe jetzt in dunkler Nacht
Auch wenn der neue Tage erwacht
Bin ich schon längst in deinem Reich
Und meine Knochen werden bleich
Ich kann dich nicht vergessen
Ich bin von dir besessen
Warst doch kein Engel wie gedacht
Du bist des Teufels dunkle Macht

Du bist des Teufels dunkle Macht
Ich kann dich nicht vergessen
Ich bin von dir besessen
Ich kann dich nicht vergessen"	1343436	de	de	de
